"Date","Price","Open","High","Low","Vol.","Change %"
"07/12/2018","101.60","101.60","101.60","101.60","0.05K","-0.78%"
"07/11/2018","102.40","102.40","102.40","102.40","0.09K","0.15%"
"07/10/2018","102.25","102.25","102.25","102.25","0.02K","0.29%"
"07/09/2018","101.95","101.95","101.95","101.95","0.02K","1.85%"
"07/06/2018","100.10","100.10","100.10","100.10","","-0.30%"
"07/05/2018","100.40","100.40","100.40","100.40","0.18K","0.96%"
"07/03/2018","99.45","99.45","99.45","99.45","0.05K","0.61%"
"07/02/2018","98.85","98.85","98.85","98.85","0.04K","2.49%"
"06/29/2018","96.45","96.45","96.45","96.45","","0.42%"
"06/28/2018","96.05","96.05","96.05","96.05","","0.05%"
"06/27/2018","96.00","96.00","96.00","96.00","","0.00%"
"06/26/2018","96.00","96.00","96.00","96.00","","0.00%"
"06/25/2018","96.00","96.00","96.00","96.00","","0.00%"
"06/22/2018","96.00","96.00","96.00","96.00","","0.00%"
"06/21/2018","96.00","96.00","96.00","96.00","0.04K","-0.47%"
"06/20/2018","96.45","96.45","96.45","96.45","0.08K","-0.57%"
"06/19/2018","97.00","97.00","97.00","97.00","0.02K","0.21%"
"06/18/2018","96.80","96.80","96.80","96.80","","0.16%"
"06/15/2018","96.65","96.65","96.65","96.65","","-0.10%"
"06/14/2018","96.75","96.75","96.75","96.75","0.01K","0.00%"
"06/13/2018","96.75","96.75","96.75","96.75","","-0.05%"
"06/12/2018","96.80","96.80","96.80","96.80","0.03K","0.68%"
"06/11/2018","96.15","96.15","96.15","96.15","0.01K","0.68%"
"06/08/2018","95.50","95.50","95.50","95.50","","0.10%"
"06/07/2018","95.40","95.40","95.40","95.40","","0.63%"
"06/06/2018","94.80","94.80","94.80","94.80","0.06K","-0.11%"
"06/05/2018","94.90","94.90","94.90","94.90","0.04K","-0.94%"
"06/04/2018","95.80","95.80","95.80","95.80","0.03K","0.47%"
"06/01/2018","95.35","95.35","95.35","95.35","0.08K","0.37%"
"05/31/2018","95.00","95.00","95.00","95.00","0.01K","-0.73%"
"05/30/2018","95.70","95.70","95.70","95.70","0.03K","1.70%"
"05/29/2018","94.10","94.10","94.10","94.10","0.08K","5.20%"
"05/25/2018","89.45","89.45","89.45","89.45","","-0.17%"
"05/24/2018","89.60","89.60","89.60","89.60","","0.06%"
"05/23/2018","89.55","89.55","89.55","89.55","","-0.06%"
"05/22/2018","89.60","89.60","89.60","89.60","","0.00%"
"05/21/2018","89.60","89.60","89.60","89.60","","0.00%"
"05/18/2018","89.60","89.60","89.60","89.60","","-0.39%"
"05/17/2018","89.95","89.95","89.95","89.95","","0.39%"
"05/16/2018","89.60","89.60","89.60","89.60","","0.17%"
"05/15/2018","89.45","89.45","89.45","89.45","0.01K","-0.11%"
"05/14/2018","89.55","89.55","89.55","89.55","0.19K","1.30%"
"05/11/2018","88.40","88.40","88.40","88.40","","0.74%"
"05/10/2018","87.75","87.75","87.75","87.75","","0.75%"
"05/09/2018","87.10","87.10","87.10","87.10","0.02K","1.16%"
"05/08/2018","86.10","86.10","86.10","86.10","","1.00%"
"05/07/2018","85.25","85.25","85.25","85.25","","0.00%"
"05/04/2018","85.25","85.25","85.25","85.25","0.02K","0.18%"
"05/03/2018","85.10","85.10","85.10","85.10","0.05K","0.24%"
"05/02/2018","84.90","84.90","84.90","84.90","","-0.76%"
"05/01/2018","85.55","85.55","85.55","85.55","0.04K","0.35%"
"04/30/2018","85.25","85.25","85.25","85.25","0.01K","4.22%"
"04/27/2018","81.80","81.80","81.80","81.80","","0.12%"
"04/26/2018","81.70","81.70","81.70","81.70","","0.06%"
"04/25/2018","81.65","81.65","81.65","81.65","","0.06%"
"04/24/2018","81.60","81.60","81.60","81.60","","-0.18%"
"04/23/2018","81.75","81.75","81.75","81.75","","-0.06%"
"04/20/2018","81.80","81.80","81.80","81.80","","0.00%"
"04/19/2018","81.80","81.80","81.80","81.80","0.01K","0.80%"
"04/18/2018","81.15","81.15","81.15","81.15","","-0.12%"
"04/17/2018","81.25","81.25","81.25","81.25","","-0.79%"
"04/16/2018","81.90","81.90","81.90","81.90","0.01K","0.00%"
"04/13/2018","81.90","81.90","81.90","81.90","","0.00%"
"04/12/2018","81.90","81.90","81.90","81.90","0.05K","-0.24%"
"04/11/2018","82.10","82.10","82.10","82.10","0.04K","0.12%"
"04/10/2018","82.00","82.00","82.00","82.00","0.04K","-0.12%"
"04/09/2018","82.10","82.10","82.10","82.10","0.05K","1.23%"
"04/06/2018","81.10","81.10","81.10","81.10","0.05K","0.56%"
"04/05/2018","80.65","80.65","80.65","80.65","0.08K","0.94%"
"04/04/2018","79.90","79.90","79.90","79.90","0.08K","-0.25%"
"04/03/2018","80.10","80.10","80.10","80.10","0.04K","1.14%"
"04/02/2018","79.20","79.20","79.20","79.20","","-0.31%"
"03/29/2018","79.45","79.45","79.45","79.45","","-0.13%"
"03/28/2018","79.55","79.55","79.55","79.55","","-0.19%"
"03/27/2018","79.70","79.70","79.70","79.70","","0.06%"
"03/26/2018","79.65","79.65","79.65","79.65","","-0.25%"
"03/23/2018","79.85","79.85","79.85","79.85","","-0.13%"
"03/22/2018","79.95","79.95","79.95","79.95","0.04K","-0.12%"
"03/21/2018","80.05","80.05","80.05","80.05","0.04K","-0.44%"
"03/20/2018","80.40","80.40","80.40","80.40","0.01K","1.13%"
"03/19/2018","79.50","79.50","79.50","79.50","","-0.50%"
"03/16/2018","79.90","79.90","79.90","79.90","0.05K","-1.30%"
"03/15/2018","80.95","80.95","80.95","80.95","0.02K","-0.06%"
"03/14/2018","81.00","81.00","81.00","81.00","0.10K","-0.31%"
"03/13/2018","81.25","81.25","81.25","81.25","0.02K","0.49%"
"03/12/2018","80.85","80.85","80.85","80.85","0.01K","-0.55%"
"03/09/2018","81.30","81.30","81.30","81.30","0.08K","0.25%"
"03/08/2018","81.10","81.10","81.10","81.10","0.05K","-0.25%"
"03/07/2018","81.30","81.30","81.30","81.30","0.11K","0.25%"
"03/06/2018","81.10","81.10","81.10","81.10","","1.37%"
"03/05/2018","80.00","80.00","80.00","80.00","0.06K","1.33%"
"03/02/2018","78.95","78.95","78.95","78.95","0.12K","-0.50%"
"03/01/2018","79.35","79.35","79.35","79.35","0.05K","-2.70%"
"02/28/2018","81.55","81.55","81.55","81.55","0.18K","-0.55%"
"02/27/2018","82.00","82.00","82.00","82.00","0.21K","-1.80%"
"02/26/2018","83.50","83.50","83.50","83.50","0.12K","-2.62%"
"02/23/2018","85.75","85.75","85.75","85.75","","-0.35%"
"02/22/2018","86.05","86.05","86.05","86.05","0.01K","0.47%"
"02/21/2018","85.65","85.65","85.65","85.65","0.02K","0.06%"
"02/20/2018","85.60","85.60","85.60","85.60","0.02K","1.06%"
"02/16/2018","84.70","84.70","84.70","84.70","","-0.12%"
"02/15/2018","84.80","84.80","84.80","84.80","0.02K","-0.24%"
"02/14/2018","85.00","85.00","85.00","85.00","","0.59%"
"02/13/2018","84.50","84.50","84.50","84.50","0.01K","2.30%"
"02/12/2018","82.60","82.60","82.60","82.60","","0.24%"
"02/09/2018","82.40","82.40","82.40","82.40","0.04K","-1.73%"
"02/08/2018","83.85","83.85","83.85","83.85","0.04K","-2.33%"
"02/07/2018","85.85","85.85","85.85","85.85","0.03K","0.23%"
"02/06/2018","85.65","85.65","85.65","85.65","0.04K","-1.66%"
"02/05/2018","87.10","87.10","87.10","87.10","0.01K","-1.53%"
"02/02/2018","88.45","88.45","88.45","88.45","0.09K","0.68%"
"02/01/2018","87.85","87.85","87.85","87.85","0.02K","-1.95%"
"01/31/2018","89.60","89.60","89.60","89.60","0.08K","-1.43%"
"01/30/2018","90.90","90.90","90.90","90.90","0.02K","-0.38%"
"01/29/2018","91.25","91.25","91.25","91.25","0.02K","-4.20%"
"01/26/2018","95.25","95.25","95.25","95.25","0.01K","0.00%"
"01/25/2018","95.25","95.25","95.25","95.25","0.01K","0.05%"
"01/24/2018","95.20","95.20","95.20","95.20","","-0.05%"
"01/23/2018","95.25","95.25","95.25","95.25","","-0.10%"
"01/22/2018","95.35","95.35","95.35","95.35","","0.10%"
"01/19/2018","95.25","95.25","95.25","95.25","","0.26%"
"01/18/2018","95.00","95.00","95.00","95.00","0.03K","-0.16%"
"01/17/2018","95.15","95.15","95.15","95.15","0.00K","-0.21%"
"01/16/2018","95.35","95.35","95.35","95.35","0.00K","-0.31%"
"01/12/2018","95.65","95.65","95.65","95.65","0.05K","0.26%"
"01/11/2018","95.40","95.40","95.40","95.40","0.01K","-0.26%"
"01/10/2018","95.65","95.65","95.65","95.65","0.03K","-0.47%"
"01/09/2018","96.10","96.10","96.10","96.10","0.01K","-0.31%"
"01/08/2018","96.40","96.40","96.40","96.40","0.09K","0.00%"
"01/05/2018","96.40","96.40","96.40","96.40","0.09K","0.31%"
"01/04/2018","96.10","96.10","96.10","96.10","0.08K","-0.52%"
"01/03/2018","96.60","96.60","96.60","96.60","0.06K","-0.31%"
"01/02/2018","96.90","96.90","96.90","96.90","0.11K","2.54%"
"12/29/2017","94.50","94.50","94.50","94.50","","-0.32%"
"12/28/2017","94.80","94.80","94.80","94.80","","0.05%"
"12/27/2017","94.75","94.75","94.75","94.75","","-0.05%"
"12/26/2017","94.80","94.80","94.80","94.80","","0.00%"
"12/22/2017","94.80","94.80","94.80","94.80","","0.00%"
"12/21/2017","94.80","94.80","94.80","94.80","","-0.05%"
"12/20/2017","94.85","94.85","94.85","94.85","","0.00%"
"12/19/2017","94.85","94.85","94.85","94.85","0.03K","-0.26%"
"12/18/2017","95.10","95.10","95.10","95.10","","0.00%"
"12/15/2017","95.10","95.10","95.10","95.10","","-0.05%"
"12/14/2017","95.15","95.15","95.15","95.15","0.04K","0.16%"
"12/13/2017","95.00","95.00","95.00","95.00","","-0.31%"
"12/12/2017","95.30","95.30","95.30","95.30","0.17K","0.58%"
"12/11/2017","94.75","94.75","94.75","94.75","0.05K","0.42%"
"12/08/2017","94.35","94.35","94.35","94.35","0.10K","0.69%"
"12/07/2017","93.70","93.70","93.70","93.70","0.07K","0.05%"
"12/06/2017","93.65","93.65","93.65","93.65","0.04K","0.16%"
"12/05/2017","93.50","93.50","93.50","93.50","0.01K","-0.11%"
"12/04/2017","93.60","93.60","93.60","93.60","0.01K","0.97%"
"12/01/2017","92.70","92.70","92.70","92.70","0.09K","-0.05%"
"11/30/2017","92.75","92.75","92.75","92.75","0.12K","-0.27%"
"11/29/2017","93.00","93.00","93.00","93.00","0.13K","1.03%"
"11/28/2017","92.05","92.05","92.05","92.05","0.16K","0.11%"
"11/27/2017","91.95","91.95","91.95","91.95","0.04K","-2.13%"
"11/24/2017","93.95","93.95","93.95","93.95","0.04K","0.11%"
"11/22/2017","93.85","93.85","93.85","93.85","","0.05%"
"11/21/2017","93.80","93.80","93.80","93.80","","-0.16%"
"11/20/2017","93.95","93.95","93.95","93.95","","0.32%"
"11/17/2017","93.65","93.65","93.65","93.65","","-0.32%"
"11/16/2017","93.95","93.95","93.95","93.95","0.06K","0.11%"
"11/15/2017","93.85","93.85","93.85","93.85","","-0.32%"
"11/14/2017","94.15","94.15","94.15","94.15","0.02K","-0.74%"
"11/13/2017","94.85","94.85","94.85","94.85","","0.05%"
"11/10/2017","94.80","94.80","94.80","94.80","","0.11%"
"11/09/2017","94.70","94.70","94.70","94.70","","0.05%"
"11/08/2017","94.65","94.65","94.65","94.65","","-0.26%"
"11/07/2017","94.90","94.90","94.90","94.90","","-0.05%"
"11/06/2017","94.95","94.95","94.95","94.95","0.01K","1.01%"
"11/03/2017","94.00","94.00","94.00","94.00","0.03K","-1.10%"
"11/02/2017","95.05","95.05","95.05","95.05","","-0.21%"
"11/01/2017","95.25","95.25","95.25","95.25","","0.47%"
"10/31/2017","94.80","94.80","94.80","94.80","0.01K","1.99%"
"10/30/2017","92.95","92.95","92.95","92.95","0.05K","1.03%"
"10/27/2017","92.00","92.00","92.00","92.00","0.05K","-0.11%"
"10/26/2017","92.10","92.10","92.10","92.10","0.04K","0.16%"
"10/25/2017","91.95","91.95","91.95","91.95","0.03K","0.00%"
"10/24/2017","91.95","91.95","91.95","91.95","0.05K","0.11%"
"10/23/2017","91.85","91.85","91.85","91.85","0.03K","-0.16%"
"10/20/2017","92.00","92.00","92.00","92.00","0.01K","0.11%"
"10/19/2017","91.90","91.90","91.90","91.90","0.12K","-0.65%"
"10/18/2017","92.50","92.50","92.50","92.50","0.05K","0.33%"
"10/17/2017","92.20","92.20","92.20","92.20","0.20K","0.22%"
"10/16/2017","92.00","92.00","92.00","92.00","0.11K","0.82%"
"10/13/2017","91.25","91.25","91.25","91.25","0.15K","-0.05%"
"10/12/2017","91.30","91.30","91.30","91.30","","0.88%"
"10/11/2017","90.50","90.50","90.50","90.50","0.05K","-0.44%"
"10/10/2017","90.90","90.90","90.90","90.90","0.07K","0.39%"
"10/09/2017","90.55","90.55","90.55","90.55","0.04K","-0.44%"
"10/06/2017","90.95","90.95","90.95","90.95","","-1.46%"
"10/05/2017","92.30","92.30","92.30","92.30","0.09K","-0.38%"
"10/04/2017","92.65","92.65","92.65","92.65","0.12K","0.82%"
"10/03/2017","91.90","91.90","91.90","91.90","0.19K","1.21%"
"10/02/2017","90.80","90.80","90.80","90.80","0.04K","-0.60%"
"09/29/2017","91.35","91.35","91.35","91.35","","-0.05%"
"09/28/2017","91.40","91.40","91.40","91.40","","-0.05%"
"09/27/2017","91.45","91.45","91.45","91.45","","-0.22%"
"09/26/2017","91.65","91.65","91.65","91.65","","-0.27%"
"09/25/2017","91.90","91.90","91.90","91.90","","0.11%"
"09/22/2017","91.80","91.80","91.80","91.80","0.01K","0.05%"
"09/21/2017","91.75","91.75","91.75","91.75","","-0.54%"
"09/20/2017","92.25","92.25","92.25","92.25","0.06K","-0.11%"
"09/19/2017","92.35","92.35","92.35","92.35","0.07K","0.76%"
"09/18/2017","91.65","91.65","91.65","91.65","0.02K","-0.05%"
"09/15/2017","91.70","91.70","91.70","91.70","","-0.05%"
"09/14/2017","91.75","91.75","91.75","91.75","0.05K","0.60%"
"09/13/2017","91.20","91.20","91.20","91.20","0.06K","1.11%"
"09/12/2017","90.20","90.20","90.20","90.20","0.01K","0.17%"
"09/11/2017","90.05","90.05","90.05","90.05","","0.22%"
"09/08/2017","89.85","89.85","89.85","89.85","0.04K","0.79%"
"09/07/2017","89.15","89.15","89.15","89.15","0.01K","-0.06%"
"09/06/2017","89.20","89.20","89.20","89.20","0.01K","0.00%"
"09/05/2017","89.20","89.20","89.20","89.20","","1.25%"
"09/01/2017","88.10","88.10","88.10","88.10","0.06K","0.34%"
"08/31/2017","87.80","87.80","87.80","87.80","0.03K","-1.57%"
"08/30/2017","89.20","89.20","89.20","89.20","0.21K","-0.39%"
"08/29/2017","89.55","89.55","89.55","89.55","0.21K","1.19%"
"08/28/2017","88.50","88.50","88.50","88.50","","3.75%"
"08/25/2017","85.30","85.30","85.30","85.30","","0.18%"
"08/24/2017","85.15","85.15","85.15","85.15","","-0.12%"
"08/23/2017","85.25","85.25","85.25","85.25","0.01K","0.00%"
"08/22/2017","85.25","85.25","85.25","85.25","0.01K","0.06%"
"08/21/2017","85.20","85.20","85.20","85.20","0.06K","-0.41%"
"08/18/2017","85.55","85.55","85.55","85.55","0.15K","-0.47%"
"08/17/2017","85.95","85.95","85.95","85.95","","0.76%"
"08/16/2017","85.30","85.30","85.30","85.30","","0.83%"
"08/15/2017","84.60","84.60","84.60","84.60","","-0.94%"
"08/14/2017","85.40","85.40","85.40","85.40","0.15K","0.35%"
"08/11/2017","85.10","85.10","85.10","85.10","0.01K","0.83%"
"08/10/2017","84.40","84.40","84.40","84.40","","0.42%"
"08/09/2017","84.05","84.05","84.05","84.05","","0.66%"
"08/08/2017","83.50","83.50","83.50","83.50","0.06K","-0.60%"
"08/07/2017","84.00","84.00","84.00","84.00","0.12K","0.54%"
"08/04/2017","83.55","83.55","83.55","83.55","0.03K","0.78%"
"08/03/2017","82.90","82.90","82.90","82.90","0.22K","0.85%"
"08/02/2017","82.20","82.20","82.20","82.20","0.06K","0.18%"
"08/01/2017","82.05","82.05","82.05","82.05","0.10K","-1.50%"
"07/31/2017","83.30","83.30","83.30","83.30","0.05K","-0.18%"
"07/28/2017","83.45","83.45","83.45","83.45","","-0.06%"
"07/27/2017","83.50","83.50","83.50","83.50","","0.00%"
"07/26/2017","83.50","83.50","83.50","83.50","","-0.06%"
"07/25/2017","83.55","83.55","83.55","83.55","","0.24%"
"07/24/2017","83.35","83.35","83.35","83.35","","-0.30%"
"07/21/2017","83.60","83.60","83.60","83.60","","0.24%"
"07/20/2017","83.40","83.40","83.40","83.40","0.01K","0.42%"
"07/19/2017","83.05","83.05","83.05","83.05","0.03K","-0.60%"
"07/18/2017","83.55","83.55","83.55","83.55","0.02K","0.12%"
"07/17/2017","83.45","83.45","83.45","83.45","0.01K","0.18%"
"07/14/2017","83.30","83.30","83.30","83.30","0.04K","0.00%"
"07/13/2017","83.30","83.30","83.30","83.30","0.01K","-1.19%"
"07/12/2017","84.30","84.30","84.30","84.30","0.01K","-0.41%"
"07/11/2017","84.65","84.65","84.65","84.65","0.14K","0.12%"
"07/10/2017","84.55","84.55","84.55","84.55","0.03K","-1.00%"
"07/07/2017","85.40","85.40","85.40","85.40","0.01K","-0.29%"
"07/06/2017","85.65","85.65","85.65","85.65","0.21K","1.90%"
"07/05/2017","84.05","84.05","84.05","84.05","0.98K","4.22%"
"07/03/2017","80.65","80.65","80.65","80.65","0.12K","1.90%"
"06/30/2017","79.15","79.15","79.15","79.15","","0.19%"
"06/29/2017","79.00","79.00","79.00","79.00","","0.00%"
"06/28/2017","79.00","79.00","79.00","79.00","","0.00%"
"06/27/2017","79.00","79.00","79.00","79.00","0.04K","0.00%"
"06/26/2017","79.00","79.00","79.00","79.00","","0.13%"
"06/23/2017","78.90","78.90","78.90","78.90","","0.06%"
"06/22/2017","78.85","78.85","78.85","78.85","0.05K","-0.25%"
"06/21/2017","79.05","79.05","79.05","79.05","0.05K","0.06%"
"06/20/2017","79.00","79.00","79.00","79.00","0.05K","-0.13%"
"06/19/2017","79.10","79.10","79.10","79.10","","0.64%"
"06/16/2017","78.60","78.60","78.60","78.60","0.01K","0.26%"
"06/15/2017","78.40","78.40","78.40","78.40","","0.51%"
"06/14/2017","78.00","78.00","78.00","78.00","0.07K","-0.57%"
"06/13/2017","78.45","78.45","78.45","78.45","0.01K","-0.06%"
"06/12/2017","78.50","78.50","78.50","78.50","","-0.13%"
"06/09/2017","78.60","78.60","78.60","78.60","0.01K","-0.06%"
"06/08/2017","78.65","78.65","78.65","78.65","0.01K","0.96%"
"06/07/2017","77.90","77.90","77.90","77.90","0.19K","0.13%"
"06/06/2017","77.80","77.80","77.80","77.80","","-0.58%"
"06/05/2017","78.25","78.25","78.25","78.25","","1.23%"
"06/02/2017","77.30","77.30","77.30","77.30","0.01K","0.06%"
"06/01/2017","77.25","77.25","77.25","77.25","0.01K","0.59%"
"05/31/2017","76.80","76.80","76.80","76.80","0.12K","-1.29%"
"05/30/2017","77.80","77.80","77.80","77.80","0.08K","4.71%"
"05/25/2017","74.30","74.30","74.30","74.30","","-0.07%"
"05/24/2017","74.35","74.35","74.35","74.35","","-0.07%"
"05/23/2017","74.40","74.40","74.40","74.40","","-0.07%"
"05/22/2017","74.45","74.45","74.45","74.45","","0.27%"
"05/19/2017","74.25","74.25","74.25","74.25","","0.20%"
"05/18/2017","74.10","74.10","74.10","74.10","0.01K","0.14%"
"05/17/2017","74.00","74.00","74.00","74.00","0.03K","0.82%"
"05/16/2017","73.40","73.40","73.40","73.40","0.01K","0.55%"
"05/15/2017","73.00","73.00","73.00","73.00","","0.34%"
"05/12/2017","72.75","72.75","72.75","72.75","","0.00%"
"05/11/2017","72.75","72.75","72.75","72.75","0.01K","-0.41%"
"05/10/2017","73.05","73.05","73.05","73.05","0.04K","0.41%"
"05/09/2017","72.75","72.75","72.75","72.75","0.06K","0.14%"
"05/08/2017","72.65","72.65","72.65","72.65","0.15K","-1.09%"
"05/05/2017","73.45","73.45","73.45","73.45","0.09K","-0.07%"
"05/04/2017","73.50","73.50","73.50","73.50","0.08K","-0.74%"
"05/03/2017","74.05","74.05","74.05","74.05","0.02K","-0.34%"
"05/02/2017","74.30","74.30","74.30","74.30","","-0.34%"
"05/01/2017","74.55","74.55","74.55","74.55","","-1.19%"
"04/28/2017","75.45","75.45","75.45","75.45","","0.00%"
"04/27/2017","75.45","75.45","75.45","75.45","","0.13%"
"04/26/2017","75.35","75.35","75.35","75.35","","0.20%"
"04/25/2017","75.20","75.20","75.20","75.20","","-0.07%"
"04/24/2017","75.25","75.25","75.25","75.25","0.01K","-0.33%"
"04/21/2017","75.50","75.50","75.50","75.50","0.01K","-0.13%"
"04/20/2017","75.60","75.60","75.60","75.60","0.03K","0.40%"
"04/19/2017","75.30","75.30","75.30","75.30","0.01K","-0.33%"
"04/18/2017","75.55","75.55","75.55","75.55","0.03K","0.00%"
"04/17/2017","75.55","75.55","75.55","75.55","","0.00%"
"04/13/2017","75.55","75.55","75.55","75.55","0.01K","0.87%"
"04/12/2017","74.90","74.90","74.90","74.90","","-0.60%"
"04/11/2017","75.35","75.35","75.35","75.35","0.04K","-0.20%"
"04/10/2017","75.50","75.50","75.50","75.50","0.06K","-1.63%"
"04/07/2017","76.75","76.75","76.75","76.75","0.03K","-1.29%"
"04/06/2017","77.75","77.75","77.75","77.75","0.04K","0.91%"
"04/05/2017","77.05","77.05","77.05","77.05","0.14K","0.46%"
"04/04/2017","76.70","76.70","76.70","76.70","0.23K","-0.07%"
"04/03/2017","76.75","76.75","76.75","76.75","0.17K","4.64%"
"03/31/2017","73.35","73.35","73.35","73.35","","-0.20%"
"03/30/2017","73.50","73.50","73.50","73.50","","0.00%"
"03/29/2017","73.50","73.50","73.50","73.50","","0.00%"
"03/28/2017","73.50","73.50","73.50","73.50","","0.34%"
"03/27/2017","73.25","73.25","73.25","73.25","","-1.08%"
"03/24/2017","74.05","74.05","74.05","74.05","0.02K","0.00%"
"03/23/2017","74.05","74.05","74.05","74.05","","0.47%"
"03/22/2017","73.70","73.70","73.70","73.70","","-0.27%"
"03/21/2017","73.90","73.90","73.90","73.90","","-0.27%"
"03/20/2017","74.10","74.10","74.10","74.10","0.01K","-0.94%"
"03/17/2017","74.80","74.80","74.80","74.80","","0.07%"
"03/16/2017","74.75","74.75","74.75","74.75","","-0.47%"
"03/15/2017","75.10","75.10","75.10","75.10","","0.40%"
"03/14/2017","74.80","74.80","74.80","74.80","0.01K","-1.25%"
"03/13/2017","75.75","75.75","75.75","75.75","0.11K","0.46%"
"03/10/2017","75.40","75.40","75.40","75.40","0.02K","0.67%"
"03/09/2017","74.90","74.90","74.90","74.90","","-1.64%"
"03/08/2017","76.15","76.15","76.15","76.15","","0.33%"
"03/07/2017","75.90","75.90","75.90","75.90","0.04K","-1.17%"
"03/06/2017","76.80","76.80","76.80","76.80","0.01K","0.07%"
"03/03/2017","76.75","76.75","76.75","76.75","0.06K","-1.22%"
"03/02/2017","77.70","77.70","77.70","77.70","0.11K","-1.52%"
"03/01/2017","78.90","78.90","78.90","78.90","0.08K","1.35%"
"02/28/2017","77.85","77.85","77.85","77.85","0.13K","-0.83%"
"02/27/2017","78.50","78.50","78.50","78.50","0.11K","-4.56%"
"02/24/2017","82.25","82.25","82.25","82.25","","-0.12%"
"02/23/2017","82.35","82.35","82.35","82.35","","0.18%"
"02/22/2017","82.20","82.20","82.20","82.20","","-0.18%"
"02/21/2017","82.35","82.35","82.35","82.35","0.10K","0.61%"
"02/17/2017","81.85","81.85","81.85","81.85","0.01K","0.31%"
"02/16/2017","81.60","81.60","81.60","81.60","0.01K","0.12%"
"02/15/2017","81.50","81.50","81.50","81.50","","1.37%"
"02/14/2017","80.40","80.40","80.40","80.40","0.02K","0.12%"
"02/13/2017","80.30","80.30","80.30","80.30","0.28K","-1.05%"
"02/10/2017","81.15","81.15","81.15","81.15","0.06K","-1.87%"
"02/09/2017","82.70","82.70","82.70","82.70","0.03K","-0.66%"
"02/08/2017","83.25","83.25","83.25","83.25","0.04K","-0.95%"
"02/07/2017","84.05","84.05","84.05","84.05","0.03K","-0.24%"
"02/06/2017","84.25","84.25","84.25","84.25","0.26K","-0.24%"
"02/03/2017","84.45","84.45","84.45","84.45","0.01K","-0.88%"
"02/02/2017","85.20","85.20","85.20","85.20","0.09K","-0.12%"
"02/01/2017","85.30","85.30","85.30","85.30","0.10K","0.00%"
"01/31/2017","85.30","85.30","85.30","85.30","0.25K","3.58%"
"01/30/2017","82.35","82.35","82.35","82.35","0.16K","-7.00%"
"01/26/2017","88.55","88.55","88.55","88.55","0.02K","-0.23%"
"01/25/2017","88.75","88.75","88.75","88.75","0.02K","-0.50%"
"01/24/2017","89.20","89.20","89.20","89.20","0.01K","-0.22%"
"01/23/2017","89.40","89.40","89.40","89.40","0.02K","0.11%"
"01/20/2017","89.30","89.30","89.30","89.30","0.02K","0.62%"
"01/19/2017","88.75","88.75","88.75","88.75","","-0.22%"
"01/18/2017","88.95","88.95","88.95","88.95","0.01K","-0.89%"
"01/17/2017","89.75","89.75","89.75","89.75","0.15K","1.47%"
"01/13/2017","88.45","88.45","88.45","88.45","0.01K","-0.56%"
"01/12/2017","88.95","88.95","88.95","88.95","0.04K","0.45%"
"01/11/2017","88.55","88.55","88.55","88.55","0.08K","2.07%"
"01/10/2017","86.75","86.75","86.75","86.75","0.18K","2.97%"
"01/09/2017","84.25","84.25","84.25","84.25","0.12K","-1.06%"
"01/06/2017","85.15","85.15","85.15","85.15","0.09K","-0.58%"
"01/05/2017","85.65","85.65","85.65","85.65","0.20K","1.66%"
"01/04/2017","84.25","84.25","84.25","84.25","0.32K","2.25%"
"01/03/2017","82.40","82.40","82.40","82.40","0.39K","-8.55%"
"12/30/2016","90.10","90.10","90.10","90.10","","-0.50%"
"12/29/2016","90.55","90.55","90.55","90.55","","-0.22%"
"12/28/2016","90.75","90.75","90.75","90.75","0.01K","0.33%"
"12/27/2016","90.45","90.45","90.45","90.45","","0.00%"
"12/23/2016","90.45","90.45","90.45","90.45","","0.06%"
"12/22/2016","90.40","90.40","90.40","90.40","0.02K","0.00%"
"12/21/2016","90.40","90.40","90.40","90.40","0.02K","1.23%"
"12/20/2016","89.30","89.30","89.30","89.30","0.07K","0.06%"
"12/19/2016","89.25","89.25","89.25","89.25","","-0.06%"
"12/16/2016","89.30","89.30","89.30","89.30","0.05K","-0.11%"
"12/15/2016","89.40","89.40","89.40","89.40","0.06K","0.79%"
"12/14/2016","88.70","88.70","88.70","88.70","0.09K","1.37%"
"12/13/2016","87.50","87.50","87.50","87.50","0.03K","1.57%"
"12/12/2016","86.15","86.15","86.15","86.15","0.09K","1.00%"
"12/09/2016","85.30","85.30","85.30","85.30","0.02K","3.21%"
"12/08/2016","82.65","82.65","82.65","82.65","0.04K","2.93%"
"12/07/2016","80.30","80.30","80.30","80.30","0.08K","1.20%"
"12/06/2016","79.35","79.35","79.35","79.35","0.10K","-4.51%"
"12/05/2016","83.10","83.10","83.10","83.10","0.14K","-1.42%"
"12/02/2016","84.30","84.30","84.30","84.30","0.02K","-1.00%"
"12/01/2016","85.15","85.15","85.15","85.15","0.08K","-0.87%"
"11/30/2016","85.90","85.90","85.90","85.90","0.14K","1.48%"
"11/29/2016","84.65","84.65","84.65","84.65","0.18K","0.06%"
"11/28/2016","84.60","84.60","84.60","84.60","0.08K","-2.53%"
"11/25/2016","86.80","86.80","86.80","86.80","0.01K","0.52%"
"11/23/2016","86.35","86.35","86.35","86.35","0.01K","-0.40%"
"11/22/2016","86.70","86.70","86.70","86.70","0.01K","-0.12%"
"11/21/2016","86.80","86.80","86.80","86.80","0.02K","0.35%"
